env,loc,field,Rangeposition,Rowposition,rep,pop,block,plot_id,entry_num,pedigree,entry_id,n,kernel_number,pblock,ecode
01NC06,1,1,37,48,1,6,4,06CL11833,55,(B73×CML322)S5,JH04FL749901,2,236.2162162,6,1
01NC06,1,1,37,49,1,6,10,06CL11975,140,(B73×CML322)S5,EB05C052451A,2,195.0003995,6,1
01NC06,1,1,37,50,1,6,10,06CL11976,144,(B73×CML322)S5,EB05C051851A,2,405.0142337,6,1
01NC06,1,1,37,51,1,1,2,06CL12018,48,(B73×B97)S5,MM04P1381B51A,2,369.527972,1,1
01NC06,1,1,37,52,1,1,2,06CL12017,90,(B73×B97)S5,MM23M1633A01,2,182.0936194,1,1
01NC06,1,1,37,53,1,1,9,06CL12159,100,(B73×B97)S5,MM23M1641A01,2,228.4434311,1,1
01NC06,1,1,37,54,1,1,9,06CL12160,147,(B73×B97)S5,EB05C093351A,2,381.7373786,1,1
01NC06,1,1,37,55,1,16,1,06CL12202,37,(B73×M37W)S5,JH04FL825101,2,291.4863599,16,1
01NC06,1,1,37,56,1,16,1,06CL12201,190,(B73×M37W)S5,EB05C042551A,2,387.8960241,16,1
01NC06,1,1,37,57,1,16,7,06CL12343,156,(B73×M37W)S5,EB05C049251A,2,322.4669967,16,1
01NC06,1,1,37,58,1,16,7,06CL12344,47,(B73×M37W)S5,JH04FL826201,2,192.216569,16,1
01NC06,1,1,37,59,1,15,1,06CL12437,16,(B73×M162W)S5,JH04FL812901,2,356.7838828,15,1
01NC06,1,1,37,60,1,15,1,06CL12438,149,(B73×M162W)S5,EB05P117451A,2,280.4411765,15,1
01NC06,1,1,37,61,1,15,3,06CL12484,128,(B73×M162W)S5,MM23M1117A01,2,346.3390663,15,1
01NC06,1,1,37,62,1,15,3,06CL12483,193,(B73×M162W)S5,EB05C073251A,2,290.5773421,15,1
01NC06,1,1,37,63,1,15,10,06CL12627,199,(B73×M162W)S5,EB05P121751A,2,170.3593947,15,1
01NC06,1,1,37,64,1,27,10,06CL12628,40,B73,JH04CL75401,2,262.575188,15,1
01NC06,1,1,37,65,1,7,2,06CL12678,143,(B73×CML333)S5,EB05P045351A,2,149.5258707,7,1
01NC06,1,1,37,66,1,7,2,06CL12677,184,(B73×CML333)S5,EB05P042151A,2,382.8833418,7,1
01NC06,1,1,37,67,1,7,9,06CL12819,51,(B73×CML333)S5,JH04FL757801,2,224.6590909,7,1
01NC06,1,1,37,68,1,28,9,06CL12820,42,(B73×CML333)S5,JH04FL754101,2,,7,1
01NC06,1,1,37,69,1,9,1,06CL12870,145,(B73×CML69)S5,EB05P004851A,2,228.1395349,9,1
01NC06,1,1,37,70,1,9,1,06CL12869,85,(B73×CML69)S5,MM23M0843B01,2,307.0879121,9,1
01NC06,1,1,37,71,1,28,7,06CL13011,49,(B73×CML69)S5,JH04FL776601,2,255.9056122,9,1
01NC06,1,1,37,72,1,27,7,06CL13012,102,CML69,EB04P159751A,2,108.2045455,9,1
01NC06,1,1,37,73,1,9,10,06CL13060,8,(B73×CML69)S5,JH04FL779101,2,225.5121491,9,1
01NC06,1,1,37,74,1,9,10,06CL13059,163,(B73×CML69)S5,EB05P005651A,2,322.5348975,9,1
01NC06,1,1,37,75,1,27,6,06CL13205,282,Mo17,NA,2,310.2365803,17,1
01NC06,1,1,37,76,1,17,6,06CL13206,183,IBM,MMMO319,2,314.0425532,17,1
01NC06,1,1,37,77,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,37,78,1,17,8,06CL13251,9,IBM,MMMO016,2,126.8409586,17,1
01NC06,1,1,37,79,1,8,5,06CL13397,29,(B73×CML52)S5,JH04FL769001,2,226.1124402,8,1
01NC06,1,1,37,80,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,37,81,1,8,7,06CL13444,191,(B73×CML52)S5,EB05P089051A,2,348.6287659,8,1
01NC06,1,1,37,82,1,8,7,06CL13443,1,(B73×CML52)S5,JH04FL760801,2,242.9106814,8,1
01NC06,1,1,37,83,1,4,4,06CL13589,42,(B73×CML247)S5,JH04FL727801,2,354.378566,4,1
01NC06,1,1,37,84,1,4,4,06CL13590,50,(B73×CML247)S5,JH04FL728801,2,421.2499207,4,1
01NC06,1,1,37,85,1,27,6,06CL13636,40,B73,JH04CL75401,2,319.6399457,4,1
01NC06,1,1,37,86,1,4,6,06CL13635,25,(B73×CML247)S5,JH04FL725901,2,255.1461366,4,1
01NC06,1,1,37,87,1,25,2,06CL13781,138,(B73×Tx303)S5,EB05P015351A,2,232.0526316,25,1
01NC06,1,1,37,88,1,25,2,06CL13782,106,(B73×Tx303)S5,MM23M0660A01,2,,25,1
01NC06,1,1,37,89,1,25,4,06CL13820,35,(B73×Tx303)S5,JH04CL413801,2,,25,1
01NC06,1,1,37,90,1,25,4,06CL13819,27,(B73×Tx303)S5,JH04CL412601,2,401.1791383,25,1
01NC06,1,1,37,91,1,22,1,06CL13965,150,(B73×Oh43)S5,EB05A040551A,2,227.6501942,22,1
01NC06,1,1,37,92,1,22,1,06CL13966,38,(B73×Oh43)S5,JH04FL877501,2,197.0212766,22,1
01NC06,1,1,37,93,1,22,2,06CL13986,125,(B73×Oh43)S5,MM23M0385A01,2,162.0788531,22,1
01NC06,1,1,37,94,1,22,2,06CL13985,80,(B73×Oh43)S5,MM23M0359B01,2,,22,1
01NC06,1,1,37,95,1,22,8,06CL14127,173,(B73×Oh43)S5,EB05A037151A,2,138.0265655,22,1
01NC06,1,1,37,96,1,22,8,06CL14128,6,(B73×Oh43)S5,JH04FL872501,2,294.7849281,22,1
01NC06,1,1,37,97,1,22,9,06CL14138,198,(B73×Oh43)S5,EB05A032751A,2,100.4,22,1
01NC06,1,1,37,98,1,22,9,06CL14137,178,(B73×Oh43)S5,EB05A031051A,2,225.2083333,22,1
01NC06,1,1,37,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,37,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,5,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,6,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,9,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,10,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,11,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,12,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,13,1,27,8,06CL10377,174,MS71,EB04A045552A,2,234.9960022,19,1
01NC06,1,1,38,14,1,19,8,06CL10378,165,(B73×MS71)S5,EB05A004051A,2,275.4779412,19,1
01NC06,1,1,38,15,1,19,8,06CL10384,18,(B73×MS71)S5,JH04FL845301,2,336.260538,19,1
01NC06,1,1,38,16,1,19,8,06CL10383,197,(B73×MS71)S5,EB05A007851A,2,243.8720539,19,1
01NC06,1,1,38,17,1,2,5,06CL10529,174,(B73×CML103)S5,EB05C019251A,2,339.5548646,2,1
01NC06,1,1,38,18,1,2,5,06CL10530,37,(B73×CML103)S5,JH04FL706001,2,259.135112,2,1
01NC06,1,1,38,19,1,2,6,06CL10560,90,(B73×CML103)S5,MM23M1387B01,2,227.7083333,2,1
01NC06,1,1,38,20,1,2,6,06CL10559,196,(B73×CML103)S5,EB05C013251A,2,440.2162593,2,1
01NC06,1,1,38,21,1,18,3,06CL10705,180,(B73×Mo18W)S5,EB05P111951A,2,70.25495751,18,1
01NC06,1,1,38,22,1,18,3,06CL10706,53,(B73×Mo18W)S5,JH04FL839101,2,406.0977702,18,1
01NC06,1,1,38,23,1,18,4,06CL10738,12,(B73×Mo18W)S5,JH04FL832901,2,248.918239,18,1
01NC06,1,1,38,24,1,18,4,06CL10737,169,(B73×Mo18W)S5,EB05P109851A,2,166.1184347,18,1
01NC06,1,1,38,25,1,18,10,06CL10879,136,(B73×Mo18W)S5,EB05P109351A,2,134.5833333,18,1
01NC06,1,1,38,26,1,27,10,06CL10880,40,B73,JH04CL75401,2,453.3301313,18,1
01NC06,1,1,38,27,1,3,2,06CL10916,65,(B73×CML228)S5,JH04FL712201,2,,3,1
01NC06,1,1,38,28,1,27,2,06CL10915,40,B73,JH04CL75401,2,348.5777778,3,1
01NC06,1,1,38,29,1,27,9,06CL11057,40,B73,JH04CL75401,2,415.2982732,3,1
01NC06,1,1,38,30,1,3,9,06CL11058,23,(B73×CML228)S5,JH04FL716401,2,246.5655172,3,1
01NC06,1,1,38,31,1,3,10,06CL11094,50,(B73×CML228)S5,JH04FL963301,2,431.973913,3,1
01NC06,1,1,38,32,1,3,10,06CL11093,77,(B73×CML228)S5,MM23M0967A01,2,216.25,3,1
01NC06,1,1,38,33,1,14,7,06CL11241,42,(B73×Ky21)S5,JH04CL428901,2,364.2225859,14,1
01NC06,1,1,38,34,1,27,7,06CL11242,40,B73,JH04CL75401,2,439.304419,14,1
01NC06,1,1,38,35,1,14,9,06CL11282,161,(B73×Ky21)S5,EB05P034251A,2,452.8855115,14,1
01NC06,1,1,38,36,1,14,9,06CL11281,99,(B73×Ky21)S5,MM23M1461A01,2,333.3805275,14,1
01NC06,1,1,38,37,1,26,5,06CL11423,163,(B73×Tzi8)S5,EB05C086751A,2,215.2898962,26,1
01NC06,1,1,38,38,1,26,5,06CL11424,176,(B73×Tzi8)S5,EB05P124251A,2,289.2857143,26,1
01NC06,1,1,38,39,1,26,7,06CL11464,37,(B73×Tzi8)S5,JH04FL905501,2,228.6831512,26,1
01NC06,1,1,38,40,1,26,7,06CL11463,190,(B73×Tzi8)S5,EB05C083351A,2,332.7205687,26,1
01NC06,1,1,38,41,1,11,4,06CL11609,166,(B73×Il14H)S5,EB05P104851A,2,310.6899985,11,1
01NC06,1,1,38,42,1,11,4,06CL11610,56,(B73×Il14H)S5,JH04FL967103,2,285.0300066,11,1
01NC06,1,1,38,43,1,11,5,06CL11648,9,(B73×Il14H)S5,JH04FL792101,2,98.37347606,11,1
01NC06,1,1,38,44,1,11,5,06CL11647,116,(B73×Il14H)S5,MM23M1809A01,2,259.7468354,11,1
01NC06,1,1,38,45,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,46,1,6,2,06CL11794,163,(B73×CML322)S5,EB05C060051A,2,369.7142857,6,1
01NC06,1,1,38,47,1,27,4,06CL11832,40,B73,JH04CL75401,2,344.4664032,6,1
01NC06,1,1,38,48,1,6,4,06CL11831,11,(B73×CML322)S5,JH04FL742801,2,203.4782609,6,1
01NC06,1,1,38,49,1,6,10,06CL11977,32,(B73×CML322)S5,JH04FL748601,2,232.1386261,6,1
01NC06,1,1,38,50,1,6,10,06CL11978,87,(B73×CML322)S5,MM23M0594A01,2,332.1167071,6,1
01NC06,1,1,38,51,1,1,2,06CL12016,190,(B73×B97)S5,EB05C100051A,2,183.2894737,1,1
01NC06,1,1,38,52,1,1,2,06CL12015,21,(B73×B97)S5,EB04P1382A51A,2,338.0872914,1,1
01NC06,1,1,38,53,1,1,9,06CL12161,178,(B73×B97)S5,EB05C094751A,2,417.4936121,1,1
01NC06,1,1,38,54,1,1,9,06CL12162,146,(B73×B97)S5,EB05C094451A,2,275.3024725,1,1
01NC06,1,1,38,55,1,1,10,06CL12200,139,(B73×B97)S5,EB05C098051A,2,364.3490719,1,1
01NC06,1,1,38,56,1,1,10,06CL12199,37,(B73×B97)S5,EB04P1391B51A,2,435.8659673,1,1
01NC06,1,1,38,57,1,16,7,06CL12345,91,(B73×M37W)S5,MM23M0540B01,2,277.8299815,16,1
01NC06,1,1,38,58,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,59,1,15,1,06CL12439,74,(B73×M162W)S5,MM23M1078A01,2,310.959596,15,1
01NC06,1,1,38,60,1,15,1,06CL12440,27,(B73×M162W)S5,JH04FL814401,2,235.8490566,15,1
01NC06,1,1,38,61,1,15,3,06CL12482,96,(B73×M162W)S5,MM23M1092A01,2,229.7867133,15,1
01NC06,1,1,38,62,1,15,3,06CL12481,46,(B73×M162W)S5,JH04FL820001,2,147.7966102,15,1
01NC06,1,1,38,63,1,15,10,06CL12629,58,(B73×M162W)S5,JH04FL819201,2,208,15,1
01NC06,1,1,38,64,1,15,10,06CL12630,168,(B73×M162W)S5,EB05P118251A,2,286.4270613,15,1
01NC06,1,1,38,65,1,7,2,06CL12676,34,(B73×CML333)S5,JH04FL756101,2,380.4761599,7,1
01NC06,1,1,38,66,1,7,2,06CL12675,8,(B73×CML333)S5,JH04FL751701,2,219.5629767,7,1
01NC06,1,1,38,67,1,7,9,06CL12821,167,(B73×CML333)S5,EB05P048451A,2,304.0954495,7,1
01NC06,1,1,38,68,1,7,9,06CL12822,125,(B73×CML333)S5,MM23M0811B01,2,203.0434783,7,1
01NC06,1,1,38,69,1,9,1,06CL12868,99,(B73×CML69)S5,MM23M0851A01,2,421.6202091,9,1
01NC06,1,1,38,70,1,9,1,06CL12867,31,(B73×CML69)S5,JH04FL774501,2,244.5617174,9,1
01NC06,1,1,38,71,1,9,7,06CL13013,50,(B73×CML69)S5,JH04FL777001,2,130.4851597,9,1
01NC06,1,1,38,72,1,9,7,06CL13014,120,(B73×CML69)S5,MM23M0862B01,2,369.6638656,9,1
01NC06,1,1,38,73,1,9,9,06CL13058,20,(B73×CML69)S5,JH04FL780301,2,291.6654447,9,1
01NC06,1,1,38,74,1,9,9,06CL13057,71,(B73×CML69)S5,MM23M0834B01,2,195.1965227,9,1
01NC06,1,1,38,75,1,27,6,06CL13207,40,B73,JH04CL75401,2,447.7809524,17,1
01NC06,1,1,38,76,1,17,6,06CL13208,103,IBM,MMMO082,2,314.8878205,17,1
01NC06,1,1,38,77,1,17,8,06CL13250,90,IBM,MMMO378,2,207.4682396,17,1
01NC06,1,1,38,78,1,17,8,06CL13249,117,IBM,MMMO106,2,224.8853735,17,1
01NC06,1,1,38,79,1,8,5,06CL13399,66,(B73×CML52)S5,JH04FL770601,2,228.825,8,1
01NC06,1,1,38,80,1,8,5,06CL13400,146,(B73×CML52)S5,EB05P090651A,2,302.6936973,8,1
01NC06,1,1,38,81,1,8,7,06CL13442,141,(B73×CML52)S5,EB05P088151A,2,232.2516032,8,1
01NC06,1,1,38,82,1,8,7,06CL13441,174,(B73×CML52)S5,EB05P084351A,2,140.8343424,8,1
01NC06,1,1,38,83,1,4,4,06CL13591,6,(B73×CML247)S5,JH04FL722401,2,330.5921728,4,1
01NC06,1,1,38,84,1,4,4,06CL13592,30,(B73×CML247)S5,JH04FL726501,2,612.2531036,4,1
01NC06,1,1,38,85,1,4,6,06CL13634,116,(B73×CML247)S5,MM23M1269A01,2,303.4978191,4,1
01NC06,1,1,38,86,1,4,6,06CL13633,176,(B73×CML247)S5,EB05P100251A,2,233.2905983,4,1
01NC06,1,1,38,87,1,27,2,06CL13783,40,B73,JH04CL75401,2,348.1574468,25,1
01NC06,1,1,38,88,1,25,2,06CL13784,91,(B73×Tx303)S5,MM23M0647B01,2,343.1891892,25,1
01NC06,1,1,38,89,1,25,4,06CL13818,42,(B73×Tx303)S5,JH04CL414501,2,127.8621296,25,1
01NC06,1,1,38,90,1,25,4,06CL13817,52,(B73×Tx303)S5,JH04CL415901,2,221.9046967,25,1
01NC06,1,1,38,91,1,22,1,06CL13967,174,(B73×Oh43)S5,EB05A031851A,2,171.2255573,22,1
01NC06,1,1,38,92,1,22,1,06CL13968,134,(B73×Oh43)S5,MM23M0390B01,2,,22,1
01NC06,1,1,38,93,1,22,2,06CL13984,184,(B73×Oh43)S5,EB05A038351A,2,154.2626777,22,1
01NC06,1,1,38,94,1,22,2,06CL13983,192,(B73×Oh43)S5,EB05A034251A,2,229.1526945,22,1
01NC06,1,1,38,95,1,22,8,06CL14129,77,(B73×Oh43)S5,MM23M0357B01,2,139.153202,22,1
01NC06,1,1,38,96,1,22,8,06CL14130,122,(B73×Oh43)S5,MM23M0383A01,2,207.4742729,22,1
01NC06,1,1,38,97,1,22,8,06CL14136,67,(B73×Oh43)S5,JH04FL970401,2,,22,1
01NC06,1,1,38,98,1,22,8,06CL14135,193,(B73×Oh43)S5,EB05A038551A,2,205.6698565,22,1
01NC06,1,1,38,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,38,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,5,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,6,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,9,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,10,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,11,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,12,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,13,1,19,8,06CL10379,173,(B73×MS71)S5,EB05A009751A,2,180.014186,19,1
01NC06,1,1,39,14,1,19,8,06CL10380,149,(B73×MS71)S5,EB05A004151A,2,350.4035251,19,1
01NC06,1,1,39,15,1,19,8,06CL10382,83,(B73×MS71)S5,MM23M1511A01,2,235.8461651,19,1
01NC06,1,1,39,16,1,19,8,06CL10381,69,(B73×MS71)S5,MM23M1499B01,2,330.7291667,19,1
01NC06,1,1,39,17,1,2,5,06CL10531,194,(B73×CML103)S5,EB05C013751A,2,405.0556096,2,1
01NC06,1,1,39,18,1,2,5,06CL10532,166,(B73×CML103)S5,EB05C019151A,2,327.845805,2,1
01NC06,1,1,39,19,1,2,6,06CL10558,122,(B73×CML103)S5,MM23M1408A01,2,214.7879908,2,1
01NC06,1,1,39,20,1,2,6,06CL10557,192,(B73×CML103)S5,EB05C012751A,2,272.7972028,2,1
01NC06,1,1,39,21,1,18,3,06CL10707,172,(B73×Mo18W)S5,EB05C070051A,2,385.1638095,18,1
01NC06,1,1,39,22,1,18,3,06CL10708,32,(B73×Mo18W)S5,JH04FL836001,2,372.0586638,18,1
01NC06,1,1,39,23,1,18,4,06CL10736,111,(B73×Mo18W)S5,MM23M0758A01,2,260.9193246,18,1
01NC06,1,1,39,24,1,18,4,06CL10735,46,(B73×Mo18W)S5,JH04FL838101,2,402.2364703,18,1
01NC06,1,1,39,25,1,3,1,06CL10881,151,(B73×CML228)S5,EB05C026551A,2,148.2834995,3,1
01NC06,1,1,39,26,1,3,1,06CL10882,183,(B73×CML228)S5,EB05P135651A,2,234.902439,3,1
01NC06,1,1,39,27,1,3,2,06CL10914,135,(B73×CML228)S5,EB05C030651A,2,289.9137376,3,1
01NC06,1,1,39,28,1,3,2,06CL10913,126,(B73×CML228)S5,MM23M1000B01,2,208.0027929,3,1
01NC06,1,1,39,29,1,3,9,06CL11059,114,(B73×CML228)S5,MM23M0992B01,2,275.5070603,3,1
01NC06,1,1,39,30,1,3,9,06CL11060,47,(B73×CML228)S5,JH04FL719901,2,169.1304348,3,1
01NC06,1,1,39,31,1,3,10,06CL11092,16,(B73×CML228)S5,JH04FL715201,2,63.50961539,3,1
01NC06,1,1,39,32,1,3,10,06CL11091,14,(B73×CML228)S5,JH04FL714001,2,339.7738095,3,1
01NC06,1,1,39,33,1,14,7,06CL11243,111,(B73×Ky21)S5,MM23M1467B01,2,358.0916667,14,1
01NC06,1,1,39,34,1,14,7,06CL11244,148,(B73×Ky21)S5,EB05P036451A,2,346.9627595,14,1
01NC06,1,1,39,35,1,14,9,06CL11280,169,(B73×Ky21)S5,EB05P033851A,2,357.5102238,14,1
01NC06,1,1,39,36,1,14,9,06CL11279,39,(B73×Ky21)S5,JH04CL428401,2,406.8256237,14,1
01NC06,1,1,39,37,1,26,5,06CL11425,140,(B73×Tzi8)S5,EB05P124451A,2,265.5319149,26,1
01NC06,1,1,39,38,1,28,5,06CL11426,215,(B73×Tzi8)S5,MM23M1331A01,2,176.7882353,26,1
01NC06,1,1,39,39,1,26,7,06CL11462,74,(B73×Tzi8)S5,MM23M1312B01,2,354.4791667,26,1
01NC06,1,1,39,40,1,26,7,06CL11461,113,(B73×Tzi8)S5,MM23M1345A01,2,358.2073347,26,1
01NC06,1,1,39,41,1,11,4,06CL11611,100,(B73×Il14H)S5,MM23M1795A01,2,172.3762438,11,1
01NC06,1,1,39,42,1,11,4,06CL11612,25,(B73×Il14H)S5,JH04FL795101,2,249.8452033,11,1
01NC06,1,1,39,43,1,11,5,06CL11646,146,(B73×Il14H)S5,EB05A015251A,2,322.9450225,11,1
01NC06,1,1,39,44,1,11,5,06CL11645,102,(B73×Il14H)S5,MM23M1796A01,2,333.1884058,11,1
01NC06,1,1,39,45,1,27,2,06CL11795,90,CML322,EB04P168451A,2,353.5612083,6,1
01NC06,1,1,39,46,1,27,2,06CL11796,40,B73,JH04CL75401,2,397.6595745,6,1
01NC06,1,1,39,47,1,6,4,06CL11830,141,(B73×CML322)S5,EB05C054251A,2,244.6511628,6,1
01NC06,1,1,39,48,1,6,4,06CL11829,27,(B73×CML322)S5,JH04FL747301,2,,6,1
01NC06,1,1,39,49,1,6,10,06CL11979,8,(B73×CML322)S5,JH04FL742201,2,171.6422668,6,1
01NC06,1,1,39,50,1,6,10,06CL11980,82,(B73×CML322)S5,MM23M0591B01,2,195.764789,6,1
01NC06,1,1,39,51,1,1,2,06CL12014,68,(B73×B97)S5,MM23M1621B01,2,370.6,1,1
01NC06,1,1,39,52,1,1,2,06CL12013,137,(B73×B97)S5,EB05C102751A,2,337.0238095,1,1
01NC06,1,1,39,53,1,27,9,06CL12163,47,B97,JH00CL6blk,2,232.7443441,1,1
01NC06,1,1,39,54,1,1,9,06CL12164,131,(B73×B97)S5,MM23M1660A01,2,337.9288703,1,1
01NC06,1,1,39,55,1,27,10,06CL12198,40,B73,JH04CL75401,2,385.9788744,1,1
01NC06,1,1,39,56,1,1,10,06CL12197,180,(B73×B97)S5,EB05C093051A,2,351.0631865,1,1
01NC06,1,1,39,57,1,16,7,06CL12347,54,(B73×M37W)S5,JH04FL827201,2,225.9109177,16,1
01NC06,1,1,39,58,1,16,7,06CL12348,8,(B73×M37W)S5,JH04FL822401,2,456.4273113,16,1
01NC06,1,1,39,59,1,15,1,06CL12441,82,(B73×M162W)S5,MM23M1085A01,2,319.2340426,15,1
01NC06,1,1,39,60,1,15,1,06CL12442,152,(B73×M162W)S5,EB05P116051A,2,135.3846154,15,1
01NC06,1,1,39,61,1,15,3,06CL12480,167,(B73×M162W)S5,EB05C081251A,2,355.1348039,15,1
01NC06,1,1,39,62,1,15,3,06CL12479,172,(B73×M162W)S5,EB05C075951A,2,224.7777778,15,1
01NC06,1,1,39,63,1,15,10,06CL12631,85,(B73×M162W)S5,MM23M1086B01,2,168.2762245,15,1
01NC06,1,1,39,64,1,15,10,06CL12632,75,(B73×M162W)S5,MM23M1078B01,2,178.8235294,15,1
01NC06,1,1,39,65,1,7,2,06CL12674,102,(B73×CML333)S5,MM23M0798A01,2,147.7300614,7,1
01NC06,1,1,39,66,1,7,2,06CL12673,96,(B73×CML333)S5,MM23M0794A01,2,324.5456332,7,1
01NC06,1,1,39,67,1,7,9,06CL12823,179,(B73×CML333)S5,EB05P042351A,2,408.5725612,7,1
01NC06,1,1,39,68,1,7,9,06CL12824,185,(B73×CML333)S5,EB05P048351A,2,112.0047814,7,1
01NC06,1,1,39,69,1,9,1,06CL12866,169,(B73×CML69)S5,EB05P003351A,2,277.7777778,9,1
01NC06,1,1,39,70,1,28,1,06CL12865,48,(B73×CML69)S5,JH04FL772101,2,382.5966131,9,1
01NC06,1,1,39,71,1,27,8,06CL13015,102,CML69,EB04P159751A,2,,9,1
01NC06,1,1,39,72,1,9,8,06CL13016,171,(B73×CML69)S5,EB05P005051A,2,386.1945843,9,1
01NC06,1,1,39,73,1,9,9,06CL13056,62,(B73×CML69)S5,JH04FL779201,2,261.0806729,9,1
01NC06,1,1,39,74,1,9,9,06CL13055,176,(B73×CML69)S5,EB05P009451A,2,313.3994334,9,1
01NC06,1,1,39,75,1,17,6,06CL13209,98,IBM,MMMO041,2,347.6353645,17,1
01NC06,1,1,39,76,1,17,6,06CL13210,84,IBM,MMMO357,2,,17,1
01NC06,1,1,39,77,1,17,8,06CL13248,102,IBM,MMMO068,2,192.7949193,17,1
01NC06,1,1,39,78,1,27,8,06CL13247,40,B73,JH04CL75401,2,396.3135481,17,1
01NC06,1,1,39,79,1,27,5,06CL13401,100,CML52,EB02C4913,2,,8,1
01NC06,1,1,39,80,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,81,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,82,1,8,7,06CL13439,144,(B73×CML52)S5,EB05P090051A,2,40.71979434,8,1
01NC06,1,1,39,83,1,4,4,06CL13593,111,(B73×CML247)S5,MM23M1266B01,2,187.0764426,4,1
01NC06,1,1,39,84,1,4,4,06CL13594,143,(B73×CML247)S5,EB05P099751A,2,256.3708603,4,1
01NC06,1,1,39,85,1,4,6,06CL13632,140,(B73×CML247)S5,EB05P097251A,2,179.046083,4,1
01NC06,1,1,39,86,1,4,6,06CL13631,76,(B73×CML247)S5,MM23M1243A01,2,191.4866556,4,1
01NC06,1,1,39,87,1,25,3,06CL13785,9,(B73×Tx303)S5,JH04CL410301,2,399.4702194,25,1
01NC06,1,1,39,88,1,25,3,06CL13786,200,(B73×Tx303)S5,EB05P010551A,2,295.7065217,25,1
01NC06,1,1,39,89,1,25,4,06CL13816,92,(B73×Tx303)S5,MM23M0648B01,2,208.1115949,25,1
01NC06,1,1,39,90,1,25,4,06CL13815,121,(B73×Tx303)S5,MM23M0669B01,2,,25,1
01NC06,1,1,39,91,1,22,1,06CL13969,81,(B73×Oh43)S5,MM23M0360A01,2,142.0134228,22,1
01NC06,1,1,39,92,1,22,1,06CL13970,15,(B73×Oh43)S5,JH04FL873601,2,212.8222997,22,1
01NC06,1,1,39,93,1,22,1,06CL13982,89,(B73×Oh43)S5,MM23M0364B01,2,306.7538594,22,1
01NC06,1,1,39,94,1,27,1,06CL13981,226,Oh43,EB04A0316A51A,2,276.1373358,22,1
01NC06,1,1,39,95,1,22,8,06CL14131,13,(B73×Oh43)S5,JH04FL873401,2,,22,1
01NC06,1,1,39,96,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,97,1,22,8,06CL14134,35,(B73×Oh43)S5,JH04FL877101,2,,22,1
01NC06,1,1,39,98,1,27,8,06CL14133,40,B73,JH04CL75401,2,214.3181818,22,1
01NC06,1,1,39,99,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,39,100,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,1,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,2,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,3,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,4,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,5,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,6,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,7,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,8,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,9,1,1,1,,1,,MISSING,,,1,1
01NC06,1,1,40,10,1,1,1,,1,,MISSING,,,1,1
